699,19.18,75.06,4
700,87.5,79.14,1
701,90.41,69.25,1
702,18.72,82.05,4
703,88.91,90.47,1
704,32.05,87.63,4
705,80.48,74.98,1
706,10.77,65.06,4
707,35.14,86.08,4
708,73.13,79.08,1
709,75.33,82.62,1
710,74.98,86.05,1
711,73.71,80.21,1
712,91.58,77.53,1
713,28.37,36.39,0
714,12.24,60.25,4
715,74.3,69.8,1
716,14.21,64.45,4
717,83.1,93.57,1
718,36.87,82.02,4
719,2.358,99.88,0
720,68.13,72.38,1
721,80.59,72.44,1
722,80.72,92.11,1
723,41.58,81.78,4
724,67.16,17.14,0
725,66.4,82.14,1
726,90.55,74.18,1
727,17.2,75.71,4
728,42.82,72.46,4
729,74.67,79.57,1
730,77.3,90.24,1
731,73.9,90.84,1
732,87.55,72.69,1
733,16.88,62.71,4
734,85.83,87.18,1
735,71.91,85.26,1
736,19.72,68.93,4
737,93.89,85.1,1
738,71.09,70.42,1
739,44.04,83.54,4
740,75.12,69.32,1
741,76.9,89.9,1
742,41.1,70.3,4
743,23.79,86.83,4
744,77.87,89.83,1
745,44.91,76.21,4
746,89.19,90.96,1
747,49.81,80.41,4
748,27.41,82.62,4
749,73.96,92.17,1
750,61.85,6.825,0
751,79.2,94.92,1
752,85.54,86.21,1
753,25.62,82.13,4
754,29.84,87.51,4
755,15.18,87.16,4
756,14.68,78.95,4
757,49.99,80.29,4
758,12.86,70.05,4
759,19.96,71.15,4
760,91.78,88.92,1
761,74.36,79.93,1
762,38.77,86.82,4
763,42.78,67.09,4
764,58.96,114.3,0
765,21.36,84.3,4
766,70.46,90.11,1
767,75.74,92.78,1
768,31.59,80.62,4
769,38.52,92.21,0
770,70.15,72.94,1
771,48.08,85.56,4
772,19.54,87.2,4
773,80.08,71.67,1
774,87.23,73.49,1
775,44.11,73.1,4
776,76.95,91.12,1
777,32.25,82.91,4
778,46.72,67.58,4
779,85.76,82.96,1
780,36.83,85.48,4
781,23.64,83.98,4
782,12.62,62.67,4
783,40.82,65.25,4
784,83.06,20.91,0
785,94.68,82.22,1
786,87.39,91.31,1
787,82.19,70.1,1
788,74.44,66.5,1
789,44.86,70.72,4
790,72.38,72.95,1
791,69.99,72.54,1
792,89.8,75.64,1
793,49.27,66.41,4
794,71.62,72.39,1
795,49.62,70.83,4
796,77.89,85.18,1
797,91.04,80.26,1
798,86.66,76.56,1
799,46.47,77.96,4
800,85.5,80.57,1
801,85.04,66.45,1
802,41,60.95,4
803,36.34,89.16,4
804,69.33,75.43,1
805,83.95,86.04,1
806,82.65,73.51,1
807,11.16,82.84,4
808,71.76,76.3,1
809,24.68,87.01,4
810,86.38,82.75,1
811,14.62,61.55,4
812,30.08,82.15,4
813,13.27,82.85,4
814,74.69,90.87,1
815,35.75,84.31,4
816,41.29,61.21,4
817,88.72,79.02,1
818,71.13,72.34,1
819,12.98,83.87,4
820,45.84,84.4,4
821,40.76,82.84,4
822,93.53,85.57,1
823,86.44,73.33,1
824,10.46,63.1,4
825,48.69,76.7,4
826,13.86,60.78,4
827,48.81,63.12,4
828,16.34,68.34,4
829,89.76,80.13,1
830,93.72,80.08,1
831,46.06,63.01,4
832,79.72,71.86,1
833,31.15,87.33,4
834,49.94,89.96,4
835,33.4,81.88,4
836,43.11,85.55,4
837,10.31,109.6,0
838,86.68,88.82,1
839,11.24,61.06,4
840,82.62,75.55,1
841,10.19,62.25,4
842,26.25,83.76,4
843,12.1,73.39,4
844,74.17,91.04,1
845,74.99,83.51,1
846,78.07,91.27,1
847,15.2,73.31,4
848,82.43,85.18,1
849,43.85,88.43,4
850,85.1,69.13,1
851,49.32,60.87,4
852,75.5,73.73,1
853,16.27,80.63,4
854,70.51,84.72,1
855,87.09,92.17,1
856,85.79,85.01,1
857,26.44,81.82,4
858,92.64,87.68,1
859,42.65,67.81,4
860,76.38,92.59,1
861,88.42,70.84,1
862,22.2,89.07,4
863,43.37,89.71,4
864,45.59,83.82,4
865,75,87.41,1
866,19.17,86.95,4
867,70.53,68.99,1
868,73.4,73.58,1
869,91.8,83.83,1
870,19.13,75.79,4
871,88.63,88.91,1
872,18.69,67.15,4
873,89.39,74.9,1
874,99.14,65.65,0
875,29.57,80.85,4
876,89.67,90.67,1
877,80.68,65.16,1
878,14.68,71.11,4
879,91.22,70.96,1
880,73.94,72.77,1
881,72.06,78.5,1
882,75.6,70.59,1
883,17.77,84.22,4
884,41.8,74.99,4
885,92.79,82.81,1
886,69.43,75.27,1
887,10.03,89.06,4
888,74.36,88.35,1
889,41.88,66.74,4
890,69.3,86.29,1
891,84.32,74.49,1
892,80.74,68.83,1
893,49.81,67.36,4
894,87.23,89.91,1
895,47.78,73.83,4
896,48.21,85.48,4
897,39.65,84.6,4
898,47.33,81.72,4
899,73.62,73.01,1
900,76.5,68.68,1
901,37.01,84.49,4
902,53.78,79.81,0
903,46.68,71.94,4
904,27.85,81.9,4
905,75.1,67.9,1
906,76.13,87.47,1
907,44.46,65.1,4
908,15.74,83.67,4
909,74.67,82.87,1
910,33.57,86.19,4
911,32.7,85.66,4
912,27.32,83.4,4
913,72.56,90.02,1
914,49.84,84.18,4
915,19.27,84.95,4
916,86.99,79.05,1
917,81.09,85.89,1
918,44.73,88.47,4
919,42.24,75.53,4
920,82,91.15,1
921,93.51,86.44,1
922,48.19,76.61,4
923,39.15,82.69,4
924,15.12,65.83,4
925,70.02,91.14,1
926,91.65,72.91,1
927,11.15,89.84,4
928,46,41.33,0
929,12.58,83.57,4
930,43.16,78.86,4
931,70.32,84.08,1
932,93.54,67.29,0
933,28.61,83.04,4
934,13.28,87.53,4
935,16.6,64.55,4
936,91.85,84.79,1
937,15.06,75.35,4
938,47.77,69.81,4
939,89.13,72.22,1
940,65.13,80.88,1
941,46.21,71.47,4
942,73.52,69.33,1
943,30.84,89.75,4
944,74.12,88.09,1
945,42.75,72.09,4
946,12.41,66.41,4
947,14.59,67.75,4
948,87.9,81.44,1
949,66.66,85.13,1
950,27.16,83.53,4
951,14.47,70.17,4
952,68.99,85.95,1
953,13.21,74.77,4
954,89.53,70.67,1
955,41.71,79.82,4
956,43.85,64.17,4
957,76.24,87.19,1
958,80.01,71.21,1
959,27.1,61.33,0
960,93.1,77,1
961,85.87,93.29,1
962,72.23,82.84,1
963,46.94,85.9,4
964,18.1,86.69,4
965,87.67,86.62,1
966,30.89,84.02,4
967,53.34,100.3,0
968,42.36,84.24,4
969,84.16,68.87,1
970,18.08,69.47,4
971,84.95,86.67,1
972,18.33,71.83,4
973,19.67,86.51,4
974,12.93,88.2,4
975,73.23,87.2,1
976,75.11,74.47,1
977,66.77,82.35,1
978,69.15,79.65,1
979,19.04,69.1,4
980,14.53,77.31,4
981,15.46,89.23,4
982,82.54,84.55,1
983,65.21,79.48,1
984,13.17,82.91,4
985,88.9,71.99,1
986,70.12,80.93,1
987,44.93,67.86,4
988,54.3,62.05,0
989,41.67,71.5,4
990,35.82,105.8,0
991,74.37,89.28,1
992,21.48,84.1,4
993,40.89,64.64,4
994,70.6,70.82,1
995,11.46,87.36,4
996,51.94,33.66,0
997,38.9,88.8,4
998,80.27,67.12,1
999,51.06,1.267,0
1000,33.92,82.52,4
1001,85.43,79.05,1
1002,18.28,65.49,4
1003,20.84,84.11,4
1004,73.79,82.05,1
1005,91.5,88.88,1
1006,76.68,69.27,1
1007,44.26,80.81,4
1008,74.17,92.81,1
1009,18.36,88.08,4
1010,39.86,87.61,4
1011,37.3,89.68,4
1012,30.22,84.11,4
1013,81.06,88.19,1
1014,84.71,76.32,1
1015,14.13,64.76,4
1016,49.58,83.34,4
1017,47.17,61.34,4
1018,68.14,87.01,1
1019,42.29,80.88,4
1020,83.62,75.78,1
1021,73.94,79.02,1
1022,86.85,88.69,1
1023,37.26,88.91,4
1024,119.4,116.2,0
1025,48.04,63.57,4
1026,70.04,70.98,1
1027,84.16,72.34,1
1028,83.73,69.6,1
1029,89.69,85.29,1
1030,18.11,73.47,4
1031,32.2,89.12,4
1032,79.12,93.24,1
1033,78.02,69.11,1
1034,71.79,71.85,1
1035,84.94,83.31,1
1036,80.86,72.27,1
1037,68.47,85.88,1
1038,74.68,77.91,1
1039,40.14,74.62,4
1040,74.84,70.98,1
1041,11.2,84.03,4
1042,75.76,86.19,1
1043,81.48,88.22,1
1044,43.22,70.38,4
1045,30.7,86.35,4
1046,73.48,74.95,1
1047,79.8,71.01,1
1048,83.11,71.26,1
1049,91.53,78,1
1050,67.05,78.5,1
1051,88.93,69.27,1
1052,91.75,88.31,1
1053,67.87,73.88,1
1054,10.08,66.25,4
1055,74.49,70.25,1
1056,47.74,69,4
1057,85.51,84.89,1
1058,76.92,69.64,1
1059,66.14,83.22,1
1060,40.21,75.81,4
1061,74.65,71.4,1
1062,69.53,86.24,1
1063,47.66,89.76,4
1064,79.68,68.2,1
1065,92.37,79.92,1
1066,82.98,85.7,1
1067,46.22,80.65,4
1068,82.25,86.03,1
1069,46.11,70.15,4
1070,46.78,88.57,4
1071,12.08,69.59,4
1072,21.93,82.2,4
1073,72.71,70.4,1
1074,15.84,75.16,4
1075,32.53,66.22,0
1076,75.69,69.92,1
1077,45.98,89.86,4
1078,88.64,80.45,1
1079,67.85,77.15,1
1080,22.43,89.2,4
1081,75.81,91.79,1
1082,45.08,87.17,4
1083,84.68,76.62,1
1084,72.75,74.39,1
1085,45.17,88.85,4
1086,47.76,87.78,4
1087,12.48,67.07,4
1088,15.67,71.36,4
1089,19.09,65.63,4
1090,78.38,92.06,1
1091,74.8,73.09,1
1092,68.25,85.32,1
1093,11.06,88.03,4
1094,84.59,75.83,1
1095,84.38,83.92,1
1096,15.78,63.86,4
1097,80.54,66.41,1
1098,14.74,61.53,4
1099,76.47,89.45,1
1100,72.33,87.27,1
1101,25.96,85.38,4
1102,91.38,75.22,1
1103,81.41,92.37,1
1104,43.53,88.37,4
1105,12.38,84.86,4
1106,25.61,53.3,0
1107,12.3,75.17,4
1108,27.83,86.02,4
1109,45.9,64.73,4
1110,47.47,75.9,4
1111,76.36,66.04,1
1112,52.44,105.4,0
1113,88.27,83.95,1
1114,47.96,88.8,4
1115,80.16,70.4,1
1116,72.85,83,1
1117,84.21,84.17,1
1118,75.83,66.19,1
1119,88.44,74.03,1
1120,44.16,84.91,4
1121,67.16,87.15,1
1122,23.2,86.28,4
1123,10.01,85.16,4
1124,23.79,86.28,4
1125,77.04,68.03,1
1126,26.55,86.32,4
1127,39.16,88.94,4
1128,91.28,88.56,1
1129,73.19,69.11,1
1130,42.49,70.74,4
1131,41.44,68.04,4
1132,16.24,81.24,4
1133,65.04,93.85,0
1134,77.79,75.25,1
1135,90.01,89.76,1
1136,15.44,73.92,4
1137,33.74,84.84,4
1138,93.71,78.23,1
1139,71.7,83.65,1
1140,7.853,57.29,0
1141,48.18,75.19,4
1142,22.88,87.74,4
1143,49.63,63.01,4
1144,44.32,61.59,4
1145,89.05,85.09,1
1146,44.29,71.7,4
1147,86.34,85.87,1
1148,42.79,60.56,4
1149,11.11,79.05,4
1150,39.9,84.11,4
1151,17.71,83.67,4
1152,89.9,70.38,1
1153,76.85,88.9,1
1154,77.34,71.11,1
1155,22.73,46.37,0
1156,10.08,77.31,4
1157,33.09,87.75,4
